Kitap ID;Yazar ID;Kitap ID;Dil ID;Sayfa Sayisi;Yayin Tarihi; Satis Adedi ;Satis Tutari
1726;98;16;6;188;22.02.2013; 586 ; 30.173,14 
1727;29;18;4;482;12.02.2005; 2.973 ; 96.206,28 
1728;87;30;4;320;16.11.2016; 10.355 ; 419.895,25 
1729;160;29;4;144;17.12.2000; 7.742 ; 169.317,54 
1730;116;26;7;198;13.10.2013; 3.651 ; 145.565,37 
1731;97;30;4;150;2.03.2007; 6.360 ; 314.120,40 
1732;164;7;6;109;24.03.2014; 6.552 ; 292.546,80 
1733;143;25;1;469;19.11.2006; 2.166 ; 19.775,58 
1734;235;5;4;597;31.08.2018; 10.730 ; 217.604,40 
1735;145;2;4;335;26.09.2018; 8.422 ; 154.206,82 
1736;105;26;4;192;26.08.2012; 2.950 ; 119.888,00 
1737;129;23;10;594;18.09.2006; 11.189 ; 215.612,03 
1738;15;16;3;467;22.11.2010; 1.135 ; 26.513,60 
1739;67;14;11;322;1.05.2014; 3.948 ; 133.679,28 
1740;112;14;1;150;9.02.2002; 8.825 ; 473.196,50 
1741;240;18;1;208;17.12.2011; 11.663 ; 201.886,53 
1742;169;14;4;550;14.01.2005; 1.431 ; 22.867,38 
1743;136;4;4;224;6.12.2000; 5.912 ; 294.417,60 
1744;42;30;4;398;11.01.2010; 10.851 ; 218.973,18 
1745;214;14;12;595;14.07.2002; 4.324 ; 86.912,40 
1746;29;27;4;102;8.05.2009; 8.841 ; 100.168,53 
1747;134;2;4;328;25.12.2018; 4.085 ; 170.875,55 
1748;10;26;6;412;29.06.2004; 9.329 ; 242.180,84 
1749;51;30;6;201;12.06.2009; 9.701 ; 232.629,98 
1750;157;11;6;181;24.01.2016; 8.482 ; 216.545,46 
1751;229;7;8;105;11.05.2007; 5.378 ; 158.866,12 
1752;124;26;4;166;27.05.2001; 3.655 ; 90.168,85 
1753;194;15;5;190;24.05.2019; 945 ; 44.055,90 
1754;172;9;4;585;7.03.2003; 9.138 ; 316.814,46 
1755;105;12;4;388;24.01.2000; 3.365 ; 80.255,25 
1756;44;16;4;183;14.02.2007; 7.095 ; 213.559,50 
1757;83;19;4;621;4.01.2000; 5.752 ; 292.201,60 
1758;61;15;4;198;15.07.2017; 9.328 ; 116.879,84 
1759;3;26;4;603;16.04.2012; 4.952 ; 201.051,20 
1760;37;4;4;145;18.09.2009; 3.918 ; 26.838,30 
1761;14;25;11;595;25.06.2014; 8.303 ; 402.944,59 
1762;86;27;4;255;1.04.2003; 6.877 ; 301.693,99 
1763;30;29;4;280;12.02.2011; 4.866 ; 265.683,60 
1764;142;18;1;590;31.10.2009; 7.428 ; 392.421,24 
1765;49;3;3;210;30.12.2019; 4.296 ; 38.148,48 
1766;176;12;4;174;9.02.2011; 5.214 ; 166.430,88 
1767;12;25;4;141;25.07.2001; 853 ; 27.705,44 
1768;182;19;4;181;13.07.2000; 4.776 ; 169.548,00 
1769;232;7;8;275;10.09.2014; 8.269 ; 459.839,09 
1770;162;25;6;470;9.10.2018; 8.549 ; 287.075,42 
1771;48;18;6;622;30.11.2014; 10.331 ; 512.520,91 
1772;38;1;4;349;11.07.2001; 8.338 ; 273.653,16 
1773;122;25;4;541;10.09.2014; 5.448 ; 149.820,00 
1774;182;12;7;356;23.07.2013; 256 ; 10.250,24 
1775;96;9;4;219;11.01.2015; 4.334 ; 148.656,20 
1776;118;1;4;234;16.06.2000; 6.656 ; 49.587,20 
1777;104;21;4;620;10.06.2008; 8.363 ; 198.453,99 
1778;14;16;3;286;13.02.2004; 9.459 ; 237.893,85 
1779;111;25;6;421;22.05.2015; 11.936 ; 214.609,28 
1780;116;23;7;266;15.05.2017; 2.341 ; 91.696,97 
1781;74;21;6;525;17.11.2011; 2.198 ; 15.671,74 
1782;80;22;6;268;8.09.2002; 3.517 ; 188.089,16 
1783;217;9;6;532;9.10.2013; 6.874 ; 343.768,74 
1784;113;3;4;561;23.09.2005; 4.291 ; 32.439,96 
1785;56;14;3;546;26.06.2012; 4.075 ; 39.527,50 
1786;33;8;8;380;3.11.2000; 7.446 ; 374.533,80 
1787;88;24;2;536;16.11.2012; 6.796 ; 290.257,16 
1788;200;24;2;461;16.04.2016; 8.810 ; 392.397,40 
1789;117;17;4;299;22.03.2006; 11.577 ; 383.777,55 
1790;77;9;6;101;28.03.2019; 10.220 ; 307.111,00 
1791;191;24;11;135;16.01.2000; 8.482 ; 319.941,04 
1792;58;25;1;382;30.08.2015; 5.564 ; 216.439,60 
1793;38;22;4;384;7.01.2012; 7.390 ; 109.519,80 
1794;187;2;11;208;30.08.2011; 11.576 ; 502.745,68 
1795;88;7;12;116;1.05.2006; 7.761 ; 437.875,62 
1796;27;28;6;331;3.04.2003; 1.089 ; 59.274,27 
1797;175;16;10;234;16.07.2019; 11.828 ; 432.431,68 
1798;233;25;4;641;24.09.2012; 11.943 ; 379.190,25 
1799;1;18;4;275;7.12.2015; 11.790 ; 103.752,00 
1800;24;29;11;588;2.01.2017; 993 ; 6.454,50 
1801;26;20;4;319;5.04.2001; 8.570 ; 350.855,80 
1802;141;17;9;457;28.07.2014; 2.474 ; 47.055,48 
1803;140;10;4;451;14.05.2019; 6.022 ; 254.610,16 
1804;229;17;5;526;14.03.2017; 5.895 ; 176.850,00 
1805;130;16;5;600;22.03.2005; 2.702 ; 146.475,42 
1806;174;3;4;119;14.07.2016; 1.342 ; 23.136,08 
1807;185;15;4;486;7.03.2008; 1.120 ; 47.499,20 
1808;140;9;4;591;3.12.2007; 3.273 ; 138.251,52 
1809;105;29;11;324;15.04.2005; 5.633 ; 105.337,10 
1810;49;8;8;648;12.10.2001; 5.379 ; 132.108,24 
1811;138;29;12;262;15.12.2000; 7.596 ; 193.622,04 
1812;73;1;12;162;5.03.2007; 3.052 ; 91.041,16 
1813;20;22;4;107;5.02.2003; 8.188 ; 278.801,40 
1814;160;8;10;104;30.06.2014; 1.004 ; 21.365,12 
1815;210;21;1;337;24.04.2019; 678 ; 30.889,68 
1816;160;1;4;466;22.01.2017; 9.310 ; 344.283,80 
1817;187;26;10;353;1.04.2003; 8.495 ; 50.120,50 
1818;77;1;4;633;26.10.2009; 6.144 ; 135.598,08 
1819;68;27;6;208;24.10.2018; 10.025 ; 407.716,75 
1820;88;2;4;140;9.02.2006; 7.927 ; 345.379,39 
1821;98;12;10;591;8.03.2000; 11.405 ; 142.676,55 
1822;80;4;4;639;22.10.2008; 608 ; 33.774,40 
1823;179;3;6;479;19.07.2016; 3.755 ; 43.820,85 
1824;157;23;4;504;20.12.2014; 952 ; 30.797,20 
1825;131;23;3;424;1.03.2005; 5.969 ; 290.451,54 
1826;153;6;4;283;15.09.2001; 11.929 ; 386.022,44 
1827;194;20;6;468;23.09.2004; 337 ; 11.872,51 
1828;239;21;4;322;12.03.2005; 2.390 ; 61.781,50 
1829;157;24;4;130;22.10.2006; 4.177 ; 82.746,37 
1830;135;11;5;571;23.11.2018; 10.507 ; 381.929,45 
1831;136;21;6;486;13.04.2007; 3.655 ; 28.764,85 
1832;106;7;4;304;23.02.2008; 413 ; 15.859,20 
1833;163;15;12;574;1.11.2004; 6.275 ; 103.161,00 
1834;75;14;6;171;23.07.2014; 7.763 ; 122.965,92 
1835;6;21;6;450;4.12.2006; 8.318 ; 60.721,40 
1836;52;4;1;555;22.03.2017; 6.075 ; 206.550,00 
1837;188;21;4;542;1.01.2009; 8.919 ; 283.089,06 
1838;134;30;4;106;12.12.2001; 5.724 ; 102.459,60 
1839;181;15;4;300;4.09.2019; 2.980 ; 41.809,40 
1840;170;26;4;630;6.07.2009; 6.760 ; 251.066,40 
1841;235;29;4;426;4.09.2000; 344 ; 14.595,92 
1842;180;2;6;317;12.02.2011; 7.548 ; 395.666,16 
1843;93;13;7;369;10.01.2004; 8.591 ; 331.956,24 
1844;75;5;3;172;12.08.2011; 357 ; 15.340,29 
1845;180;27;10;303;29.06.2014; 3.810 ; 200.177,40 
1846;93;22;8;621;17.12.2005; 8.480 ; 410.771,20 
1847;42;28;4;154;7.05.2003; 5.481 ; 239.958,18 
1848;39;20;4;110;4.02.2008; 959 ; 15.622,11 
1849;103;12;4;300;18.05.2007; 1.936 ; 60.209,60 
1850;171;18;5;110;13.11.2016; 3.760 ; 60.423,20 
1851;189;14;4;276;23.03.2012; 3.221 ; 140.081,29 
1852;90;19;4;511;22.08.2012; 596 ; 13.129,88 
1853;126;10;7;397;2.08.2015; 2.550 ; 66.835,50 
1854;163;4;12;115;6.12.2007; 4.743 ; 234.256,77 
1855;211;13;9;181;17.06.2015; 4.131 ; 135.909,90 
1856;186;26;4;634;1.05.2013; 9.029 ; 179.045,07 
1857;126;24;4;444;20.01.2006; 2.061 ; 60.902,55 
1858;87;25;12;335;3.07.2000; 2.716 ; 153.209,56 
1859;151;28;4;461;25.11.2004; 8.513 ; 226.275,54 
1860;157;27;6;522;29.04.2009; 2.602 ; 89.664,92 
1861;95;7;4;472;30.06.2014; 3.179 ; 149.699,11 
1862;75;5;4;622;1.03.2012; 8.228 ; 207.510,16 
1863;192;23;4;500;30.10.2006; 10.388 ; 169.428,28 
1864;190;23;4;316;13.03.2006; 11.531 ; 601.226,34 
1865;155;5;4;184;6.01.2000; 6.426 ; 193.358,34 
1866;145;1;6;490;26.05.2003; 9.487 ; 219.149,70 
1867;123;20;6;582;7.06.2005; 6.119 ; 174.452,69 
1868;55;16;4;639;15.07.2018; 10.634 ; 246.177,10 
1869;7;17;4;106;24.10.2018; 9.167 ; 366.680,00 
1870;63;10;3;547;24.06.2008; 916 ; 16.139,92 
1871;100;25;4;255;9.04.2005; 2.401 ; 52.125,71 
1872;192;20;4;507;23.07.2015; 3.804 ; 197.579,76 
1873;109;7;8;218;23.10.2016; 10.743 ; 329.380,38 
1874;135;19;4;265;2.03.2001; 2.025 ; 98.070,75 
1875;17;28;4;544;20.08.2004; 895 ; 37.867,45 
1876;206;8;4;437;4.11.2005; 5.497 ; 42.491,81 
1877;118;15;4;490;22.04.2002; 9.034 ; 281.228,42 
1878;147;24;4;615;26.05.2010; 10.209 ; 77.996,76 
1879;101;7;6;110;25.02.2013; 3.529 ; 121.115,28 
1880;34;25;4;215;17.05.2007; 7.021 ; 360.949,61 
1881;141;28;10;380;5.09.2001; 8.965 ; 85.974,35 
1882;99;4;9;622;8.03.2005; 6.748 ; 245.897,12 
1883;204;25;6;329;20.04.2010; 204 ; 3.239,52 
1884;19;24;10;450;30.10.2001; 4.197 ; 236.417,01 
1885;62;14;4;648;4.06.2001; 514 ; 14.371,44 
1886;189;13;6;444;18.06.2018; 4.509 ; 234.873,81 
1887;154;18;12;305;10.08.2004; 8.190 ; 174.692,70 
1888;75;12;12;430;9.02.2011; 3.009 ; 52.747,77 
1889;237;25;4;573;21.07.2003; 6.688 ; 351.253,76 
1890;230;7;4;281;4.03.2009; 4.023 ; 146.517,66 
1891;150;24;4;378;23.05.2016; 11.430 ; 593.217,00 
1892;147;2;6;155;2.01.2013; 1.781 ; 13.660,27 
1893;39;15;6;241;16.05.2006; 95 ; 2.435,80 
1894;206;30;3;455;29.12.2010; 11.595 ; 377.185,35 
1895;203;3;4;387;6.08.2000; 689 ; 22.881,69 
1896;93;28;4;595;15.01.2003; 11.956 ; 576.877,00 
1897;34;24;4;304;21.07.2009; 5.036 ; 159.943,36 
1898;216;27;4;148;27.11.2014; 11.184 ; 308.566,56 
1899;138;24;4;636;14.08.2013; 29 ; 1.505,10 
1900;82;7;3;112;12.10.2019; 3.002 ; 70.787,16 
1901;121;18;7;262;24.12.2010; 8.416 ; 439.988,48 
1902;203;15;4;233;1.09.2001; 768 ; 29.644,80 
1903;21;28;4;218;20.03.2014; 3.125 ; 32.093,75 
1904;171;29;3;201;5.06.2016; 10.784 ; 304.755,84 
1905;178;21;6;365;16.02.2018; 7.619 ; 45.942,57 
1906;164;27;1;346;25.01.2004; 2.600 ; 133.796,00 
1907;136;10;4;175;17.08.2003; 10.174 ; 171.940,60 
1908;86;11;6;498;20.03.2010; 6.479 ; 302.180,56 
1909;35;18;12;373;11.09.2018; 5.182 ; 118.667,80 
1910;226;18;4;151;18.01.2000; 10.851 ; 361.772,34 
1911;176;9;4;541;8.03.2017; 4.812 ; 117.220,32 
1912;130;3;4;204;18.07.2003; 3.835 ; 129.009,40 
1913;66;22;6;345;13.07.2018; 7.839 ; 235.718,73 
1914;87;5;4;373;8.08.2007; 1.459 ; 17.960,29 
1915;224;12;11;122;6.11.2012; 9.355 ; 448.478,70 
1916;61;8;1;621;26.12.2017; 6.617 ; 178.526,66 
1917;185;7;6;378;24.03.2016; 7.683 ; 169.794,30 
1918;133;2;3;205;16.04.2011; 10.442 ; 120.396,26 
1919;159;28;4;606;23.12.2017; 2.098 ; 73.597,84 
1920;95;19;4;514;21.03.2016; 4.398 ; 163.737,54 
1921;222;21;4;186;9.12.2018; 465 ; 10.504,35 
1922;205;2;6;525;27.09.2000; 10.057 ; 269.829,31 
1923;103;27;10;645;22.12.2018; 5.837 ; 322.260,77 
1924;226;2;5;106;23.09.2009; 11.790 ; 587.849,40 
1925;124;13;8;369;2.10.2010; 3.801 ; 114.600,15 
1926;25;19;6;309;18.07.2012; 3.506 ; 45.297,52 
1927;125;24;4;523;11.11.2000; 5.839 ; 133.829,88 
1928;158;7;7;161;1.06.2009; 8.774 ; 98.444,28 
1929;144;8;6;203;2.10.2009; 7.354 ; 169.950,94 
1930;155;11;1;397;13.09.2005; 10.605 ; 544.566,75 
1931;238;1;4;605;24.04.2014; 7.595 ; 253.369,20 
1932;13;8;4;200;11.12.2004; 6.664 ; 46.514,72 
1933;153;10;1;372;18.04.2002; 2.836 ; 96.509,08 
1934;226;27;5;350;20.10.2019; 2.657 ; 114.065,01 
1935;219;6;4;600;5.01.2003; 490 ; 26.959,80 
1936;86;1;9;331;23.04.2013; 5.514 ; 193.100,28 
1937;194;25;4;246;14.09.2002; 827 ; 35.933,15 
1938;162;7;9;291;28.08.2013; 6.715 ; 113.953,55 
1939;180;8;4;277;14.05.2010; 10.412 ; 78.402,36 
1940;172;3;4;643;25.04.2014; 3.006 ; 167.313,96 
1941;33;7;4;238;25.04.2005; 11.984 ; 379.173,76 
1942;31;18;6;372;2.07.2013; 5.889 ; 245.217,96 
1943;153;15;4;375;29.08.2005; 4.745 ; 105.196,65 
1944;134;30;4;640;25.08.2018; 670 ; 11.256,00 
1945;223;30;4;480;28.06.2017; 1.698 ; 77.191,08 
1946;234;19;8;390;30.11.2010; 1.063 ; 48.664,14 
1947;92;28;4;529;5.11.2001; 10.401 ; 563.734,20 
1948;223;21;4;429;28.05.2018; 3.239 ; 181.481,17 
1949;157;27;4;106;8.07.2002; 847 ; 35.794,22 
1950;193;3;6;268;9.11.2010; 6.529 ; 188.231,07 
1951;45;21;4;373;6.08.2014; 432 ; 8.320,32 
1952;37;24;4;448;3.11.2008; 7.312 ; 203.127,36 
1953;202;17;4;588;30.08.2003; 6.154 ; 318.777,20 
1954;31;6;6;277;7.03.2018; 3.211 ; 142.857,39 
1955;16;19;4;126;1.01.2010; 9.457 ; 187.154,03 
1956;222;7;4;494;3.08.2000; 3.715 ; 42.351,00 
1957;229;10;4;182;18.10.2001; 8.934 ; 467.516,22 
1958;43;25;4;458;18.02.2018; 2.230 ; 95.444,00 
1959;209;19;4;577;25.03.2009; 8.178 ; 158.080,74 
1960;126;11;4;542;19.02.2003; 450 ; 15.057,00 
1961;83;26;4;315;22.05.2017; 3.031 ; 28.521,71 
1962;25;25;4;601;27.12.2017; 3.564 ; 105.138,00 
1963;25;13;6;558;9.09.2005; 8.622 ; 132.089,04 
1964;169;26;6;209;9.02.2016; 5.127 ; 179.291,19 
1965;14;5;11;578;7.01.2007; 5.044 ; 47.312,72 
1966;172;29;4;140;19.05.2000; 1.072 ; 30.862,88 
1967;24;18;11;132;18.02.2013; 5.506 ; 226.626,96 
1968;96;21;4;327;8.12.2008; 3.612 ; 179.010,72 
1969;187;21;9;377;8.07.2016; 9.202 ; 260.508,62 
1970;19;16;4;330;17.10.2018; 11.552 ; 397.157,76 
1971;199;30;4;311;13.06.2018; 6.739 ; 43.736,11 
1972;57;22;4;431;22.12.2009; 4.089 ; 142.051,86 
1973;210;14;4;267;22.04.2014; 4.142 ; 71.159,56 
1974;3;20;4;381;24.02.2005; 2.547 ; 49.691,97 
1975;27;26;7;466;14.01.2008; 9.095 ; 313.231,80 
1976;98;30;3;360;28.01.2012; 4.015 ; 136.630,45 
1977;46;23;12;186;6.12.2016; 7.571 ; 172.997,35 
1978;4;19;4;107;26.07.2019; 10.107 ; 416.509,47 
1979;181;10;4;638;20.08.2015; 1.872 ; 32.404,32 
1980;2;29;9;453;15.01.2007; 329 ; 10.162,81 
1981;183;4;4;564;16.01.2018; 205 ; 2.824,90 
1982;204;1;10;499;9.03.2004; 568 ; 22.560,96 
1983;169;28;12;122;24.01.2015; 3.675 ; 72.507,75 
1984;1;25;7;366;10.10.2000; 10.239 ; 261.913,62 
1985;196;26;4;474;2.03.2008; 6.006 ; 222.101,88 
1986;55;16;4;583;13.03.2000; 2.206 ; 41.009,54 
1987;65;20;4;225;12.05.2002; 6.409 ; 271.869,78 
1988;137;4;4;320;14.01.2004; 11.336 ; 566.346,56 
1989;53;17;4;328;16.03.2001; 1.334 ; 49.851,58 
1990;221;29;4;313;24.03.2001; 4.415 ; 134.966,55 
1991;58;4;4;164;28.02.2006; 5.866 ; 98.431,48 
1992;53;18;4;231;19.06.2010; 8.809 ; 162.349,87 
1993;159;12;4;341;11.09.2000; 8.956 ; 119.383,48 
1994;88;25;6;354;7.07.2004; 2.080 ; 94.993,60 
1995;63;22;4;182;28.05.2012; 8.721 ; 67.849,38 
1996;136;29;9;607;17.05.2002; 10.234 ; 268.540,16 
1997;186;21;4;474;24.08.2013; 2.103 ; 106.559,01 
1998;73;24;1;399;5.10.2007; 6.788 ; 300.708,40 
1999;57;5;4;232;18.02.2011; 1.418 ; 60.179,92 
2000;223;20;4;533;30.12.2015; 3.677 ; 156.346,04 
2001;192;7;4;454;1.07.2011; 7.128 ; 55.740,96 
2002;162;5;4;350;25.01.2004; 3.915 ; 125.436,60 
2003;76;12;4;246;9.05.2000; 5.393 ; 248.347,65 
2004;237;12;9;284;20.05.2000; 535 ; 21.223,45 
2005;17;14;4;479;26.09.2003; 1.615 ; 35.433,10 
2006;232;9;2;260;21.12.2013; 5.083 ; 67.603,90 
2007;215;16;9;398;3.12.2004; 1.160 ; 64.136,40 
2008;57;6;6;324;20.08.2005; 2.094 ; 82.964,28 
2009;108;6;6;462;3.01.2013; 4.518 ; 215.011,62 
2010;30;26;6;560;7.06.2000; 2.920 ; 101.294,80 
2011;230;2;4;513;23.06.2017; 921 ; 23.227,62 
2012;60;1;4;310;27.05.2006; 7.956 ; 163.734,48 
2013;198;3;9;411;13.11.2016; 3.770 ; 192.910,90 
2014;235;15;4;333;22.02.2019; 4.023 ; 162.488,97 
2015;233;30;4;614;13.05.2016; 5.309 ; 60.841,14 
2016;111;12;6;138;2.08.2008; 11.792 ; 444.322,56 
2017;216;2;4;527;24.06.2012; 8.300 ; 394.001,00 
2018;200;10;4;588;22.06.2000; 3.080 ; 114.822,40 
2019;135;15;4;500;1.09.2010; 4.808 ; 194.387,44 
2020;43;9;6;316;15.07.2005; 794 ; 20.913,96 
2021;144;21;11;243;22.05.2004; 2.879 ; 24.039,65 
2022;133;18;9;560;29.01.2000; 1.816 ; 85.370,16 
2023;173;8;4;384;29.08.2017; 337 ; 3.969,86 
2024;158;11;4;143;7.09.2017; 11.743 ; 637.057,75 
2025;67;24;4;512;24.02.2003; 3.686 ; 193.367,56 
2026;98;14;6;543;2.10.2010; 7.320 ; 120.780,00 
2027;198;30;6;562;7.01.2002; 10.810 ; 561.795,70 
2028;100;16;9;391;21.08.2010; 3.366 ; 189.909,72 
2029;84;3;4;488;15.12.2014; 8.185 ; 300.553,20 
2030;129;15;6;623;20.12.2017; 565 ; 31.685,20 
2031;180;1;9;471;30.10.2013; 8.128 ; 133.949,44 
2032;170;21;6;155;13.06.2005; 6.527 ; 193.003,39 
2033;226;2;4;324;16.12.2001; 9.477 ; 139.880,52 
2034;127;30;4;280;6.03.2018; 1.049 ; 39.127,70 
2035;104;2;1;470;22.01.2013; 2.306 ; 30.346,96 
2036;195;9;3;257;9.07.2018; 9.896 ; 211.081,68 
2037;13;6;4;122;5.11.2019; 2.868 ; 150.512,64 
2038;238;28;4;335;1.08.2016; 7.281 ; 306.457,29 
2039;27;26;11;193;26.08.2012; 6.018 ; 273.819,00 
2040;77;18;4;285;6.05.2014; 2.479 ; 54.488,42 
2041;160;4;6;225;20.10.2001; 1.715 ; 87.585,05 
2042;210;19;4;385;27.06.2011; 5.652 ; 175.494,60 
2043;220;20;6;492;14.06.2017; 10.540 ; 189.825,40 
2044;65;10;9;296;30.09.2014; 753 ; 8.215,23 
2045;234;18;4;424;21.06.2013; 10.453 ; 455.750,80 
2046;203;26;4;131;26.11.2012; 11.488 ; 244.579,52 
2047;152;9;4;327;25.09.2013; 10.916 ; 563.811,40 
2048;134;1;1;237;8.05.2012; 10.110 ; 199.470,30 
2049;130;29;11;619;5.03.2012; 5.967 ; 168.567,75 
2050;70;26;4;542;7.06.2010; 10.923 ; 518.514,81 
2051;216;8;4;619;14.10.2000; 11.672 ; 575.429,60 
2052;231;30;11;450;16.03.2008; 7.086 ; 176.866,56 
2053;186;4;6;569;17.09.2005; 7.350 ; 243.726,00 
2054;131;20;6;434;8.02.2010; 6.695 ; 193.820,25 
2055;86;8;4;474;31.05.2014; 7.434 ; 344.045,52 
2056;66;22;7;427;26.09.2015; 11.145 ; 182.443,65 
2057;198;15;2;319;29.07.2002; 7.411 ; 152.814,82 
2058;80;26;1;426;25.08.2015; 8.474 ; 179.987,76 
2059;222;19;8;155;20.11.2016; 142 ; 6.994,92 
2060;25;20;4;286;29.10.2016; 4.696 ; 77.484,00 
2061;9;26;4;122;20.10.2018; 7.049 ; 231.982,59 
